offline_time1,online_time1,offline_time2,online_time2,union_time,intersection_time,ai,bi,ai_prime,bi_prime,ci,di
0.322,1.417,0.263,1.367,0.403,0.226,198,165,198,165,99,132
0.355,1.101,0.286,1.113,0.321,0.209,198,99,198,99,99,66
0.305,1.829,0.282,1.447,0.467,0.317,198,198,198,198,99,198
0.284,1.429,0.279,1.141,0.41,0.207,198,99,198,99,99,132
0.297,1.049,0.277,0.991,0.294,0.166,198,66,198,66,99,66
0.278,0.69,0.343,0.907,0.21,0.129,198,0,198,0,99,0
0.274,1.07,0.273,0.882,0.273,0.186,198,33,198,33,99,66
0.287,2.033,0.288,1.327,0.563,0.237,198,165,198,165,99,264
0.283,0.918,0.233,0.906,0.258,0.153,198,99,198,99,99,66
0.241,1.802,0.252,1.497,0.481,0.302,198,297,198,297,99,264
0.224,0.642,0.224,0.72,0.189,0.123,198,33,198,33,99,0
0.262,1.056,0.278,1.124,0.314,0.185,198,165,198,165,99,99
0.227,1.184,0.227,1.009,0.358,0.205,198,132,198,132,99,99
0.275,1.659,0.271,1.21,0.888,0.155,198,132,198,132,99,66
0.497,1.132,0.278,1.23,0.336,0.228,198,132,198,132,99,66
0.279,1.014,0.292,0.933,0.278,0.165,198,33,198,33,99,66
0.276,1.089,1.523,1.177,0.32,0.186,198,99,198,99,99,66
0.278,1.999,0.283,1.317,0.518,0.324,198,165,198,165,99,231
0.291,1.116,0.278,1.12,0.255,0.152,198,99,198,99,99,66
0.345,0.833,0.434,0.757,0.226,0.147,198,0,198,0,99,33
0.27,0.726,0.367,0.752,0.207,0.129,198,0,198,0,99,0
0.278,1.827,0.276,0.994,0.316,0.835,198,66,198,66,99,99
0.374,0.687,0.63,0.754,0.211,0.129,198,0,198,0,99,0
0.276,0.863,0.273,0.886,0.253,0.148,198,33,198,33,99,33
0.267,0.675,0.269,0.746,0.203,0.129,198,0,198,0,99,0
0.27,0.834,0.314,0.772,0.226,0.148,198,0,198,0,99,33
0.306,0.853,0.277,0.89,0.247,0.146,198,33,198,33,99,33
0.271,0.666,0.271,0.737,0.201,0.126,198,0,198,0,99,0
0.265,0.678,0.268,0.743,0.207,0.129,198,0,198,0,99,0
0.276,1.429,0.276,1.224,0.366,0.229,198,99,198,99,99,132
0.273,0.914,0.271,0.995,0.279,0.172,198,66,198,66,99,33
0.271,0.674,0.267,0.743,0.206,0.129,198,0,198,0,99,0
0.269,0.833,0.272,0.78,0.227,0.145,198,0,198,0,99,33
0.282,0.863,0.282,0.886,0.255,0.149,198,33,198,33,99,33
0.291,0.997,0.271,0.755,0.253,0.172,198,0,198,0,99,66
0.267,0.837,0.274,0.757,0.228,0.149,198,0,198,0,99,33
0.272,0.706,0.266,0.803,0.223,0.126,198,0,198,0,99,0
0.291,0.91,0.283,0.996,0.278,0.169,198,66,198,66,99,33
0.28,0.907,0.283,0.995,0.276,0.168,198,66,198,66,99,33
0.295,0.69,0.284,0.781,0.209,0.128,198,0,198,0,99,0
0.311,0.952,0.287,1.018,0.281,0.192,198,66,198,66,99,33
0.284,0.862,0.283,0.885,0.253,0.146,198,33,198,33,99,33
0.298,0.716,0.271,0.877,0.225,0.149,198,33,198,33,99,0
0.272,0.883,0.269,1.092,0.246,0.149,198,33,198,33,99,33
0.277,0.864,0.275,0.885,0.253,0.149,198,33,198,33,99,33
0.273,0.911,0.269,0.997,0.277,0.172,198,66,198,66,99,33
0.27,0.668,0.269,0.764,0.203,0.126,198,0,198,0,99,0
0.299,0.682,0.318,0.762,0.21,0.129,198,0,198,0,99,0
0.27,0.678,0.266,0.743,0.207,0.128,198,0,198,0,99,0
0.272,0.677,0.269,0.743,0.206,0.129,198,0,198,0,99,0
0.264,0.677,0.269,0.743,0.206,0.128,198,0,198,0,99,0
0.405,0.69,0.275,0.82,0.21,0.129,198,0,198,0,99,0
0.273,0.677,0.269,0.745,0.204,0.13,198,0,198,0,99,0
0.272,0.866,0.266,0.887,0.25,0.153,198,33,198,33,99,33
0.271,0.719,0.281,0.743,0.205,0.126,198,0,198,0,99,0
0.279,1.842,0.286,0.78,0.386,0.228,66,132,66,132,132,231
0.307,1.398,0.282,0.781,0.316,0.185,66,132,66,132,132,132
0.282,1.114,0.279,0.779,0.273,0.163,66,132,66,132,132,66
0.284,2.453,0.285,0.994,0.399,0.223,66,198,66,198,132,198
0.282,1.409,0.283,0.882,0.335,0.182,66,165,66,165,132,132
0.275,0.982,0.282,0.601,0.219,0.117,66,99,66,99,132,99
0.22,0.548,0.227,0.25,0.111,0.069,66,0,66,0,132,0
0.232,1.166,0.256,0.726,0.276,0.15,66,165,66,165,132,132
0.229,0.899,0.232,0.546,0.206,0.137,66,99,66,99,132,66
0.24,1.441,0.23,0.815,0.329,0.198,66,198,66,198,132,198
0.22,1.108,0.225,0.552,0.239,0.134,66,99,66,99,132,132
0.22,0.896,0.444,0.524,0.191,0.102,66,66,66,66,132,66
0.222,0.558,0.23,0.258,0.114,0.073,66,0,66,0,132,0
0.218,0.843,0.226,0.368,0.169,0.118,66,33,66,33,132,66
0.222,1.659,0.42,0.809,0.354,0.199,66,165,66,165,132,264
0.222,0.909,0.248,0.548,0.206,0.117,66,99,66,99,132,66
0.233,2.049,0.239,1.098,0.492,0.264,66,297,66,297,132,264
0.234,0.655,0.228,0.361,0.133,0.104,66,33,66,33,132,0
0.225,1.101,0.241,0.73,0.259,0.196,66,165,66,165,132,99
0.222,1.028,0.257,0.638,0.241,0.134,66,132,66,132,132,99
0.222,1.002,0.222,0.687,0.204,0.171,66,132,66,132,132,66
0.239,0.956,0.238,0.672,0.23,0.15,66,132,66,132,132,66
0.218,0.907,0.225,0.368,0.205,0.124,66,33,66,33,132,66
0.269,1.133,0.304,0.666,0.258,0.146,66,99,66,99,132,66
0.275,2.539,0.283,0.912,0.403,0.292,66,165,66,165,132,231
0.271,1.172,0.274,0.665,0.249,0.243,66,99,66,99,132,66
0.265,0.841,0.271,0.317,0.164,0.107,66,0,66,0,132,33
0.26,0.595,0.271,0.273,0.164,0.063,66,0,66,0,132,0
0.323,1.01,0.229,0.463,0.205,0.118,66,66,66,66,132,99
0.218,0.552,0.222,0.254,0.114,0.069,66,0,66,0,132,0
0.218,0.717,0.221,0.388,0.151,0.086,66,33,66,33,132,33
0.219,0.561,0.269,0.256,0.119,0.069,66,0,66,0,132,0
0.219,0.683,0.223,0.27,0.131,0.085,66,0,66,0,132,33
0.216,0.866,0.223,0.465,0.255,0.133,66,33,66,33,132,33
0.223,0.551,0.224,0.252,0.114,0.069,66,0,66,0,132,0
0.218,0.671,0.268,0.306,0.139,0.084,66,0,66,0,132,0
0.544,1.326,0.278,0.676,0.218,0.141,66,99,66,99,132,132
0.327,0.899,0.326,0.942,0.306,0.095,66,66,66,66,132,33
0.311,0.722,0.275,0.314,0.188,0.085,66,0,66,0,132,0
0.262,0.887,0.272,0.318,0.181,0.105,66,0,66,0,132,33
0.277,0.778,0.334,0.468,0.151,0.085,66,33,66,33,132,33
0.219,0.813,0.224,0.261,0.15,0.107,66,0,66,0,132,66
0.235,1.339,0.291,0.423,0.18,0.087,66,0,66,0,132,33
0.22,0.553,0.223,0.253,0.115,0.07,66,0,66,0,132,0
0.219,0.741,0.224,0.543,0.168,0.102,66,66,66,66,132,33
0.308,0.738,0.412,0.478,0.152,0.089,66,66,66,66,132,33
0.313,0.56,1.175,0.258,0.117,0.069,66,0,66,0,132,0
0.231,0.916,0.289,0.558,0.206,0.143,66,66,66,66,132,33
0.275,0.996,0.294,0.449,0.295,0.105,66,33,66,33,132,33
0.276,0.721,0.276,0.445,0.16,0.104,66,33,66,33,132,0
0.265,0.92,0.272,0.493,0.198,0.105,66,33,66,33,132,33
0.274,0.859,0.331,0.457,0.185,0.104,66,33,66,33,132,33
0.267,0.891,0.271,0.555,0.201,0.125,66,66,66,66,132,33
0.264,0.669,0.268,0.304,0.138,0.084,66,0,66,0,132,0
0.263,0.985,0.301,0.927,0.107,0.061,66,0,66,0,132,0
0.323,0.703,0.361,0.353,0.143,0.084,66,0,66,0,132,0
0.276,0.671,0.272,0.306,0.139,0.084,66,0,66,0,132,0
0.265,1.195,0.27,0.366,0.108,0.061,66,0,66,0,132,0
0.311,0.678,0.271,0.309,0.141,0.085,66,0,66,0,132,0
0.269,0.749,0.274,0.31,0.14,0.084,66,0,66,0,132,0
0.278,0.858,0.293,0.451,0.184,0.107,66,33,66,33,132,33
0.263,0.687,0.27,0.363,0.141,0.084,66,0,66,0,132,0
0.28,1.902,0.287,1.001,0.422,0.253,132,132,132,132,231,132
0.276,1.639,0.277,1.035,0.388,0.233,132,132,132,132,231,66
0.281,2.244,0.287,1.214,0.514,0.291,132,198,132,198,231,198
0.286,1.946,0.313,1.15,0.455,0.253,132,165,132,165,231,132
0.282,1.709,0.315,0.884,0.385,0.21,132,99,132,99,231,99
0.277,1.225,0.277,0.526,0.247,0.147,132,0,132,0,231,0
0.285,1.982,0.286,1.112,0.465,0.249,132,165,132,165,231,132
0.281,1.603,0.285,0.884,0.362,0.232,132,99,132,99,231,66
0.277,2.322,0.288,1.287,0.516,0.309,132,198,132,198,231,198
0.291,1.853,0.313,0.889,0.405,0.229,132,99,132,99,231,132
0.277,1.553,0.28,0.78,0.337,0.187,132,66,132,66,231,66
0.273,1.203,0.279,0.541,0.249,0.149,132,0,132,0,231,0
0.274,1.537,0.284,0.671,0.321,0.21,132,33,132,33,231,66
0.282,2.74,0.288,1.102,0.556,0.312,132,165,132,165,231,264
0.279,1.573,0.284,0.886,0.356,0.21,132,99,132,99,231,66
0.294,2.703,0.324,1.543,0.622,0.424,132,297,132,297,231,264
0.284,1.231,0.281,0.656,0.273,0.173,132,33,132,33,231,0
0.283,1.787,0.282,1.103,0.426,0.247,132,165,132,165,231,99
0.276,1.959,0.279,0.989,0.522,0.228,132,132,132,132,231,99
0.363,1.624,0.288,1.001,0.384,0.233,132,132,132,132,231,66
0.279,1.681,0.286,0.996,0.379,0.252,132,132,132,132,231,66
0.28,1.513,0.286,0.666,0.317,0.193,132,33,132,33,231,66
0.279,1.579,0.283,0.885,0.364,0.209,132,99,132,99,231,66
0.312,2.457,0.295,1.155,0.517,0.345,132,165,132,165,231,231
0.248,1.299,0.237,0.732,0.297,0.173,132,99,132,99,231,66
0.23,1.1,0.248,0.448,0.224,0.137,132,0,132,0,231,33
0.221,0.961,0.226,0.434,0.203,0.121,132,0,132,0,231,0
0.222,1.379,0.286,0.648,0.294,0.17,132,66,132,66,231,99
0.218,0.959,0.232,0.431,0.202,0.121,132,0,132,0,231,0
0.237,1.435,0.228,0.602,0.29,0.167,132,33,132,33,231,33
0.286,1.165,0.299,0.524,0.245,0.147,132,0,132,0,231,0
0.273,1.326,0.284,0.534,0.267,0.166,132,0,132,0,231,33
0.289,1.35,0.283,0.665,0.29,0.168,132,33,132,33,231,33
0.269,1.171,0.276,0.522,0.249,0.147,132,0,132,0,231,0
0.325,0.968,0.233,0.438,0.206,0.121,132,0,132,0,231,0
0.241,1.531,0.237,0.726,0.328,0.202,132,99,132,99,231,132
0.228,1.303,0.385,0.693,0.272,0.157,132,66,132,66,231,33
0.233,1.202,0.228,0.431,0.204,0.12,132,0,132,0,231,0
0.231,1.095,0.239,0.448,0.219,0.14,132,0,132,0,231,33
0.231,1.124,0.256,0.592,0.242,0.137,132,33,132,33,231,33
0.232,1.257,0.233,0.44,0.241,0.153,132,0,132,0,231,66
0.229,1.141,0.235,0.44,0.221,0.175,132,0,132,0,231,33
0.23,0.975,0.237,0.428,0.206,0.121,132,0,132,0,231,0
0.234,1.791,0.251,0.637,0.234,0.51,132,66,132,66,231,33
0.229,1.258,0.231,0.693,0.258,0.154,132,66,132,66,231,33
0.232,1.173,0.225,0.549,0.246,0.147,132,0,132,0,231,0
0.27,1.412,0.275,0.774,0.312,0.206,132,66,132,66,231,33
0.322,1.925,0.341,0.633,0.337,0.167,132,33,132,33,231,33
0.319,1.32,0.304,0.659,0.277,0.17,132,33,132,33,231,0
0.271,1.135,0.273,0.666,0.235,0.137,132,33,132,33,231,33
0.219,1.127,0.226,0.546,0.255,0.137,132,33,132,33,231,33
0.228,1.44,0.226,0.703,0.264,0.153,132,66,132,66,231,33
0.226,1.225,0.228,0.431,0.468,0.121,132,0,132,0,231,0
0.222,1.005,0.228,0.431,0.203,0.12,132,0,132,0,231,0
0.221,0.99,0.226,0.441,0.206,0.147,132,0,132,0,231,0
0.387,1.179,0.372,0.54,0.25,0.148,132,0,132,0,231,0
0.271,1.175,0.273,0.523,0.248,0.147,132,0,132,0,231,0
0.268,1.944,0.271,0.527,0.898,0.219,132,0,132,0,231,0
0.465,1.175,1.041,0.555,0.248,0.147,132,0,132,0,231,0
0.27,1.797,0.251,0.564,0.343,0.141,132,33,132,33,231,33
0.224,1.016,0.229,0.433,0.24,0.14,132,0,132,0,231,0
0.238,1.039,0.246,0.816,0.267,0.154,132,132,132,132,132,66
0.235,1.488,0.233,0.993,0.366,0.2,132,198,132,198,132,198
0.228,1.214,0.225,0.909,0.312,0.168,132,165,132,165,132,132
0.316,1.343,0.293,0.745,0.324,0.168,132,99,132,99,132,99
0.273,0.746,0.271,0.523,0.181,0.114,132,0,132,0,132,0
0.31,1.521,0.279,1.105,0.381,0.246,132,165,132,165,132,132
0.272,1.156,0.272,0.956,0.294,0.183,132,99,132,99,132,66
0.325,2.569,0.279,1.21,1.077,0.263,132,198,132,198,132,198
0.279,2.09,0.276,0.882,0.962,0.2,132,99,132,99,132,132
0.273,1.581,0.276,0.773,0.289,0.613,132,66,132,66,132,66
0.943,0.735,0.278,0.527,0.183,0.104,132,0,132,0,132,0
0.277,1.098,0.278,0.666,0.249,0.164,132,33,132,33,132,66
0.301,2.07,0.293,1.101,0.473,0.266,132,165,132,165,132,264
0.277,1.137,0.279,0.884,0.291,0.167,132,99,132,99,132,66
0.29,2.256,0.396,1.609,0.56,0.343,132,297,132,297,132,264
0.281,0.787,0.275,0.661,0.208,0.127,132,33,132,33,132,0
0.275,1.368,0.277,1.135,0.375,0.204,132,165,132,165,132,99
0.278,1.316,0.296,1.001,0.342,0.187,132,132,132,132,132,99
0.291,1.185,0.303,0.998,0.321,0.184,132,132,132,132,132,66
0.273,1.32,0.273,0.992,0.322,0.204,132,132,132,132,132,66
0.277,1.062,0.273,0.67,0.243,0.145,132,33,132,33,132,66
0.272,1.145,0.274,0.882,0.299,0.166,132,99,132,99,132,66
0.281,1.987,0.308,1.139,0.452,0.309,132,165,132,165,132,231
0.285,1.14,0.275,0.889,0.296,0.167,132,99,132,99,132,66
0.269,0.905,0.269,0.539,0.206,0.128,132,0,132,0,132,33
0.27,0.739,0.27,0.525,0.185,0.107,132,0,132,0,132,0
0.36,1.26,0.307,0.792,0.302,0.168,132,66,132,66,132,99
0.291,0.745,0.287,0.529,0.186,0.108,132,0,132,0,132,0
0.268,0.931,0.27,0.668,0.232,0.127,132,33,132,33,132,33
0.265,0.74,0.272,0.553,0.182,0.105,132,0,132,0,132,0
0.271,0.899,0.272,0.534,0.204,0.124,132,0,132,0,132,33
0.272,0.929,0.273,0.672,0.231,0.127,132,33,132,33,132,33
0.268,0.745,0.272,0.529,0.185,0.108,132,0,132,0,132,0
0.269,0.742,0.268,0.522,0.185,0.105,132,0,132,0,132,0
0.392,1.44,0.32,0.91,0.339,0.205,132,99,132,99,132,132
0.275,0.961,0.275,0.773,0.248,0.144,132,66,132,66,132,33
0.271,0.743,0.279,0.526,0.184,0.107,132,0,132,0,132,0
0.281,0.974,0.3,0.535,0.205,0.129,132,0,132,0,132,33
0.283,0.928,0.281,0.68,0.231,0.127,132,33,132,33,132,33
0.275,1.055,0.275,0.54,0.23,0.145,132,0,132,0,132,66
0.27,0.902,0.28,0.54,0.207,0.124,132,0,132,0,132,33
0.272,0.816,0.274,0.544,0.193,0.108,132,0,132,0,132,0
0.275,0.972,0.268,0.777,0.256,0.145,132,66,132,66,132,33
0.273,0.967,0.282,0.78,0.249,0.147,132,66,132,66,132,33
0.286,0.747,0.274,0.527,0.182,0.116,132,0,132,0,132,0
0.268,0.987,0.271,0.773,0.253,0.167,132,66,132,66,132,33
0.271,0.93,0.273,0.669,0.231,0.128,132,33,132,33,132,33
0.272,0.789,0.272,0.661,0.207,0.131,132,33,132,33,132,0
0.273,0.919,0.28,0.664,0.226,0.125,132,33,132,33,132,33
0.275,0.917,0.276,0.664,0.226,0.124,132,33,132,33,132,33
0.275,0.961,0.279,0.773,0.245,0.144,132,66,132,66,132,33
0.272,0.6,0.275,0.437,0.147,0.087,132,0,132,0,132,0
0.229,0.604,0.229,0.433,0.149,0.087,132,0,132,0,132,0
0.301,0.605,0.253,0.443,0.15,0.086,132,0,132,0,132,0
0.219,0.599,0.223,0.428,0.146,0.086,132,0,132,0,132,0
0.216,0.604,0.221,0.43,0.149,0.086,132,0,132,0,132,0
0.217,0.643,0.22,0.429,0.149,0.127,132,0,132,0,132,0
0.5,0.613,0.529,0.486,0.151,0.087,132,0,132,0,132,0
0.226,0.925,0.224,0.585,0.228,0.126,132,33,132,33,132,33
0.271,0.738,0.27,0.523,0.183,0.105,132,0,132,0,132,0
0.279,1.791,0.341,1.214,0.409,0.23,132,198,132,198,66,198
0.296,1.198,0.276,1.1,0.336,0.186,132,165,132,165,66,132
0.268,1.068,0.271,0.924,0.337,0.15,132,99,132,99,66,99
0.271,0.453,0.269,0.522,0.138,0.084,132,0,132,0,66,0
0.807,1.092,0.689,0.961,0.31,0.154,132,165,132,165,66,132
0.226,0.764,0.222,0.778,0.207,0.136,132,99,132,99,66,66
0.227,1.263,0.228,1.036,0.328,0.199,132,198,132,198,66,198
0.252,0.954,0.226,0.764,0.248,0.135,132,99,132,99,66,132
0.277,0.798,0.232,0.639,0.227,0.124,132,66,132,66,66,66
0.31,0.461,0.275,0.581,0.141,0.084,132,0,132,0,66,0
0.289,0.813,0.298,0.712,0.207,0.143,132,33,132,33,66,66
0.278,1.9,1.051,1.121,0.425,0.246,132,165,132,165,66,264
0.429,0.853,0.276,0.898,0.25,0.144,132,99,132,99,66,66
0.28,1.618,0.26,1.277,0.429,0.267,132,297,132,297,66,264
0.22,0.409,0.221,0.541,0.132,0.087,132,33,132,33,66,0
0.225,0.888,0.223,0.995,0.261,0.151,132,165,132,165,66,99
0.235,0.845,0.229,0.839,0.241,0.136,132,132,132,132,66,99
0.224,0.758,0.227,0.847,0.23,0.137,132,132,132,132,66,66
0.247,0.949,0.226,1.173,0.276,0.186,132,132,132,132,66,66
0.879,0.789,0.851,0.672,0.206,0.123,132,33,132,33,66,66
0.277,0.873,0.276,2.14,0.255,0.143,132,99,132,99,66,66
0.28,1.668,0.28,1.12,0.387,0.276,132,165,132,165,66,231
0.222,0.7,0.223,0.726,0.205,0.118,132,99,132,99,66,66
0.219,0.508,0.313,0.443,0.131,0.086,132,0,132,0,66,33
0.222,0.373,0.231,0.43,0.114,0.069,132,0,132,0,66,0
0.219,0.816,0.418,0.985,0.225,0.119,132,66,132,66,66,99
0.232,0.374,0.223,0.442,0.115,0.069,132,0,132,0,66,0
0.22,0.525,0.228,0.547,0.15,0.086,132,33,132,33,66,33
0.223,0.416,0.333,0.435,0.141,0.084,132,0,132,0,66,0
0.278,0.616,0.342,0.538,0.162,0.103,132,0,132,0,66,33
0.275,0.754,0.273,0.666,0.139,0.076,132,33,132,33,66,33
1.104,0.449,0.273,0.527,0.136,0.084,132,0,132,0,66,0
0.28,0.449,0.278,0.521,0.135,0.084,132,0,132,0,66,0
0.292,1.542,0.28,0.882,0.327,0.184,132,99,132,99,66,132
0.288,0.681,0.277,0.785,0.206,0.124,132,66,132,66,66,33
0.296,0.454,0.268,0.522,0.139,0.084,132,0,132,0,66,0
0.262,0.627,0.268,0.589,0.166,0.103,132,0,132,0,66,33
0.284,0.636,0.289,0.665,0.182,0.104,132,33,132,33,66,33
0.27,0.82,0.275,0.534,0.233,0.128,132,0,132,0,66,66
0.275,0.606,0.275,0.534,0.15,0.075,132,0,132,0,66,33
0.336,0.454,0.275,0.525,0.139,0.084,132,0,132,0,66,0
0.274,0.684,0.366,0.777,0.208,0.124,132,66,132,66,66,33
0.272,0.683,0.266,0.849,0.206,0.123,132,66,132,66,66,33
0.274,0.453,0.274,0.523,0.138,0.084,132,0,132,0,66,0
0.273,0.698,0.277,0.776,0.205,0.142,132,66,132,66,66,33
0.273,0.638,0.274,0.664,0.184,0.103,132,33,132,33,66,33
0.273,0.494,0.275,0.664,0.16,0.103,132,33,132,33,66,0
0.277,0.638,0.281,0.664,0.185,0.103,132,33,132,33,66,33
0.294,0.638,0.276,0.666,0.183,0.104,132,33,132,33,66,33
0.273,0.678,0.274,0.773,0.205,0.123,132,66,132,66,66,33
0.273,0.452,0.272,0.523,0.138,0.084,132,0,132,0,66,0
0.271,0.494,0.277,0.56,0.165,0.084,132,0,132,0,66,0
0.276,0.454,0.266,0.523,0.139,0.084,132,0,132,0,66,0
0.265,0.453,0.267,0.522,0.138,0.084,132,0,132,0,66,0
0.263,0.453,0.265,0.522,0.138,0.084,132,0,132,0,66,0
0.264,0.452,0.265,0.522,0.138,0.084,132,0,132,0,66,0
0.265,0.457,0.27,0.534,0.142,0.084,132,0,132,0,66,0
0.276,0.64,0.279,0.665,0.184,0.105,132,33,132,33,66,33
0.278,0.453,0.271,0.524,0.139,0.084,132,0,132,0,66,0
0.283,1.826,0.312,1.317,0.466,0.25,198,165,198,165,198,132
0.284,1.62,0.282,1.146,0.401,0.208,198,99,198,99,198,99
0.279,1.079,0.283,0.74,0.267,0.147,198,0,198,0,198,0
0.29,1.85,0.278,1.324,0.465,0.247,198,165,198,165,198,132
0.277,1.503,0.277,1.099,0.377,0.23,198,99,198,99,198,66
0.281,2.173,0.302,1.429,0.533,0.308,198,198,198,198,198,198
0.278,1.785,0.372,1.186,0.431,0.229,198,99,198,99,198,132
0.286,1.447,0.285,0.997,0.363,0.187,198,66,198,66,198,66
0.28,1.077,0.278,0.758,0.265,0.147,198,0,198,0,198,0
0.276,1.454,0.314,0.883,0.33,0.215,198,33,198,33,198,66
0.316,2.413,0.299,1.322,0.551,0.314,198,165,198,165,198,264
0.298,1.489,0.401,1.157,0.386,0.207,198,99,198,99,198,66
0.284,2.603,0.286,1.754,0.643,0.416,198,297,198,297,198,264
0.27,1.146,0.273,0.897,0.3,0.17,198,33,198,33,198,0
0.284,1.711,0.306,1.325,0.45,0.255,198,165,198,165,198,99
0.273,1.656,0.28,1.214,0.42,0.229,198,132,198,132,198,99
0.275,1.528,0.276,1.207,0.398,0.232,198,132,198,132,198,66
0.274,1.599,0.274,1.207,0.396,0.261,198,132,198,132,198,66
0.275,1.414,0.277,0.881,0.333,0.189,198,33,198,33,198,66
0.29,1.476,0.276,1.1,0.377,0.206,198,99,198,99,198,66
0.276,2.375,0.281,1.317,0.531,0.348,198,165,198,165,198,231
0.313,1.475,0.309,1.102,0.376,0.206,198,99,198,99,198,66
0.27,1.263,0.272,0.83,0.292,0.167,198,0,198,0,198,33
0.276,1.146,0.274,0.74,0.268,0.146,198,0,198,0,198,0
0.282,1.639,0.29,0.979,0.383,0.207,198,66,198,66,198,99
0.292,1.089,0.28,0.752,0.272,0.149,198,0,198,0,198,0
0.404,1.337,0.369,0.887,0.318,0.188,198,33,198,33,198,33
0.359,1.087,0.352,0.731,0.269,0.147,198,0,198,0,198,0
0.313,1.317,0.286,0.766,0.293,0.169,198,0,198,0,198,33
0.286,1.295,0.289,0.901,0.311,0.166,198,33,198,33,198,33
0.287,1.077,0.327,0.77,0.267,0.146,198,0,198,0,198,0
0.27,1.108,0.312,0.76,0.268,0.155,198,0,198,0,198,0
0.276,2.977,0.282,1.115,1.611,0.254,198,99,198,99,198,132
0.279,1.317,0.276,0.992,0.335,0.186,198,66,198,66,198,33
0.268,1.096,0.274,0.744,0.285,0.146,198,0,198,0,198,0
0.272,1.312,0.274,0.751,0.294,0.17,198,0,198,0,198,33
0.278,1.319,0.307,0.883,0.316,0.17,198,33,198,33,198,33
0.295,1.8,0.291,0.801,0.652,0.252,198,0,198,0,198,66
0.892,1.24,0.296,0.768,0.29,0.166,198,0,198,0,198,33
0.28,1.108,0.328,1.283,0.27,0.15,198,0,198,0,198,0
0.274,1.169,0.28,0.987,0.263,0.135,198,66,198,66,198,33
0.407,1.367,0.295,1,0.341,0.186,198,66,198,66,198,33
0.301,1.145,0.316,0.741,0.272,0.147,198,0,198,0,198,0
0.282,1.389,0.273,1.055,0.336,0.207,198,66,198,66,198,33
0.286,1.264,0.283,0.894,0.313,0.165,198,33,198,33,198,33
0.283,1.123,0.328,0.881,0.29,0.167,198,33,198,33,198,0
0.285,1.276,0.336,0.886,0.324,0.166,198,33,198,33,198,33
0.286,1.325,0.355,0.892,0.316,0.223,198,33,198,33,198,33
0.287,1.265,0.302,0.986,0.336,0.186,198,66,198,66,198,33
0.27,1.818,0.284,0.832,0.29,0.15,198,0,198,0,198,0
0.278,1.336,0.271,0.741,0.269,0.147,198,0,198,0,198,0
0.874,1.03,0.278,0.752,0.257,0.107,198,0,198,0,198,0
0.328,1.093,0.354,1.259,0.274,0.15,198,0,198,0,198,0
0.272,1.097,0.272,0.741,0.274,0.147,198,0,198,0,198,0
0.277,1.079,0.27,0.743,0.267,0.147,198,0,198,0,198,0
0.266,1.267,0.341,0.874,0.284,0.15,198,0,198,0,198,0
0.294,1.271,0.286,0.885,0.314,0.169,198,33,198,33,198,33
0.286,1.081,0.289,0.741,0.267,0.146,198,0,198,0,198,0
0.283,1.299,0.284,1.021,0.342,0.167,165,99,165,99,132,99
0.305,0.77,0.272,0.639,0.211,0.108,165,0,165,0,132,0
0.277,1.515,0.279,1.215,0.408,0.21,165,165,165,165,132,132
0.282,1.192,0.291,1.033,0.326,0.19,165,99,165,99,132,66
0.282,1.845,0.281,1.323,0.469,0.263,165,198,165,198,132,198
0.274,1.298,0.273,0.99,0.265,0.133,165,99,165,99,132,132
0.391,1.13,0.428,0.999,0.297,0.148,165,66,165,66,132,66
0.305,0.762,0.272,0.637,0.207,0.104,165,0,165,0,132,0
0.274,1.124,0.272,0.78,0.276,0.168,165,33,165,33,132,66
0.276,2.148,0.285,1.342,0.516,0.27,165,165,165,165,132,264
0.286,1.167,0.286,0.998,0.323,0.167,165,99,165,99,132,66
0.284,2.322,0.282,1.707,0.625,0.364,165,297,165,297,132,264
0.295,0.811,0.267,0.77,0.228,0.131,165,33,165,33,132,0
0.276,1.377,0.279,1.211,0.382,0.21,165,165,165,165,132,99
0.402,1.489,0.302,1.103,0.488,0.217,165,132,165,132,132,99
0.288,1.214,0.294,1.137,0.342,0.193,165,132,165,132,132,66
0.276,1.227,0.273,1.122,0.334,0.217,165,132,165,132,132,66
0.281,1.105,0.277,0.788,0.278,0.147,165,33,165,33,132,66
0.274,1.166,0.276,0.996,0.317,0.17,165,99,165,99,132,66
0.272,2.199,0.291,1.215,0.48,0.312,165,165,165,165,132,231
0.311,1.171,0.285,1.01,0.321,0.17,165,99,165,99,132,66
0.274,0.92,0.279,0.648,0.225,0.127,165,0,165,0,132,33
0.276,0.761,0.276,0.669,0.204,0.105,165,0,165,0,132,0
0.28,1.047,0.28,0.833,0.259,0.141,165,66,165,66,132,99
0.223,0.629,0.226,0.525,0.168,0.089,165,0,165,0,132,0
0.235,0.785,0.226,0.642,0.206,0.108,165,33,165,33,132,33
0.228,0.628,0.226,0.523,0.171,0.086,165,0,165,0,132,0
0.226,0.778,0.358,0.651,0.189,0.106,165,0,165,0,132,33
0.266,0.79,0.228,0.64,0.207,0.105,165,33,165,33,132,33
0.23,0.621,0.228,0.522,0.167,0.086,165,0,165,0,132,0
0.224,0.622,0.226,0.519,0.167,0.086,165,0,165,0,132,0
0.274,1.452,0.284,1.002,0.356,0.203,165,99,165,99,132,132
